codigo_receita;orgao;uniorcam;receita_realizada_jan;receita_realizada_fev;receita_realizada_mar;receita_realizada_abr;receita_realizada_mai;receita_realizada_jun;receita_realizada_jul;receita_realizada_ago;receita_realizada_set;receita_realizada_out;receita_realizada_nov;receita_realizada_dez;meta_1bim;meta_2bim;meta_3bim;meta_4bim;meta_5bim;meta_6bim;caracteristica_peculiar_receita;recurso_vinculado;complemento_recurso_vinculado;data_inicial;data_final;data_geracao;cnpj;entidade;arquivo
4.7.0.0.0.00.0.0.00.00.00.00.000;02;0201;0,00;385.494,64;213.493,19;203.548,13;200.631,51;202.148,83;200.705,58;197.348,50;199.041,31;216.354,47;196.239,93;614.360,49;403.883,18;436.334,01;451.329,96;450.654,11;450.301,10;911.897,64;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.0.0.00.0.0.00.00.00.00.000;02;0201;0,00;385.494,64;213.493,19;203.548,13;200.631,51;202.148,83;200.705,58;197.348,50;199.041,31;216.354,47;196.239,93;614.360,49;403.883,18;436.334,01;451.329,96;450.654,11;450.301,10;911.897,64;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.0.00.0.0.00.00.00.00.000;02;0201;0,00;385.494,64;213.493,19;203.548,13;200.631,51;202.148,83;200.705,58;197.348,50;199.041,31;216.354,47;196.239,93;614.360,49;403.883,18;436.334,01;451.329,96;450.654,11;450.301,10;911.897,64;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.00.0.0.00.00.00.00.000;02;0201;0,00;385.494,64;213.493,19;203.548,13;200.631,51;202.148,83;200.705,58;197.348,50;199.041,31;216.354,47;196.239,93;614.360,49;403.883,18;436.334,01;451.329,96;450.654,11;450.301,10;911.897,64;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.01.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.283,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.01.4.0.00.00.00.00.000;12;1201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.283,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.01.4.2.00.00.00.00.000;12;1201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;6.283,08;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.03.0.0.00.00.00.00.000;12;1201;0,00;244.520,92;207.121,55;203.548,13;200.631,51;202.148,83;200.705,58;197.348,50;199.041,31;210.071,39;196.239,93;614.360,49;253.883,18;436.334,01;451.329,96;450.654,11;450.301,10;911.897,64;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.03.1.0.00.00.00.00.000;12;1201;0,00;242.987,99;205.588,62;202.015,20;199.098,58;200.615,90;199.172,65;195.815,57;197.508,35;194.040,65;194.079,32;609.761,70;253.883,18;436.334,01;450.657,80;449.515,35;449.162,34;909.620,16;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.03.1.1.00.00.00.00.000;12;1201;0,00;242.987,99;205.588,62;202.015,20;199.098,58;200.615,90;199.172,65;195.815,57;197.508,35;194.040,65;194.079,32;609.761,70;253.883,18;436.334,01;450.657,80;449.515,35;449.162,34;909.620,16;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.03.1.1.01.00.00.00.000;12;1201;0,00;107.719,67;91.009,51;89.412,85;88.109,71;88.787,66;88.142,80;86.642,86;87.399,19;85.849,87;85.867,12;269.898,94;112.048,85;192.571,70;198.582,78;197.862,92;197.707,03;400.399,56;000;0050;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.03.1.1.02.00.00.00.000;12;1201;0,00;135.268,32;114.579,11;112.602,35;110.988,87;111.828,24;111.029,85;109.172,71;110.109,16;108.190,78;108.212,20;339.862,76;141.834,33;243.762,31;252.075,02;251.652,43;251.455,31;509.220,60;000;0050;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.03.2.0.00.00.00.00.000;02;0201;0,00;1.130,63;1.130,63;1.130,63;1.130,63;1.130,63;1.130,63;1.130,63;1.130,65;1.130,63;1.130,63;3.391,89;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.03.2.1.00.00.00.00.000;12;1201;0,00;1.130,63;1.130,63;1.130,63;1.130,63;1.130,63;1.130,63;1.130,63;1.130,65;1.130,63;1.130,63;3.391,89;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.03.3.0.00.00.00.00.000;02;0201;0,00;402,30;402,30;402,30;402,30;402,30;402,30;402,30;402,31;402,30;402,30;1.206,90;0,00;0,00;672,16;1.138,76;1.138,76;2.277,48;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.03.3.1.00.00.00.00.000;12;1201;0,00;402,30;402,30;402,30;402,30;402,30;402,30;402,30;402,31;402,30;402,30;1.206,90;0,00;0,00;672,16;1.138,76;1.138,76;2.277,48;000;0050;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.03.4.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;14.497,81;627,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.03.4.1.00.00.00.00.000;12;1201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;1.719,49;627,68;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.03.4.2.00.00.00.00.000;12;1201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;12.778,32;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0050;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.04.0.0.00.00.00.00.000;12;1201;0,00;140.973,72;6.371,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150.000,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.04.1.0.00.00.00.00.000;12;1201;0,00;140.973,72;6.371,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150.000,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
4.7.2.1.8.04.1.1.00.00.00.00.000;12;1201;0,00;140.973,72;6.371,64;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;150.000,00;0,00;0,00;0,00;0,00;0,00;000;0050;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.0.0.0.0.00.0.0.00.00.00.00.000;02;0201;-359.410,39;-666.206,69;-508.828,10;-128.282,27;-429.686,90;-463.746,85;-505.251,91;-453.619,15;-335.612,04;-628.334,91;-460.590,67;-524.541,39;-660.941,85;-649.387,21;-501.223,31;-294.882,96;-437.521,41;-394.444,96;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.0.0.0.00.0.0.00.00.00.00.000;02;0201;-359.410,39;-666.206,69;-508.828,10;-128.282,27;-429.686,90;-463.746,85;-505.251,91;-453.619,15;-335.612,04;-628.334,91;-460.590,67;-524.541,39;-660.941,85;-649.387,21;-501.223,31;-294.882,96;-437.521,41;-394.444,96;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.0.0.00.0.0.00.00.00.00.000;02;0201;-1.050,00;-2.477,79;-8.782,53;-20.622,41;-25.885,31;-61.263,04;-1.125,99;-15.995,93;0,00;0,00;0,00;0,00;-176,56;-20.082,54;-67.335,74;0,00;0,00;-0,03;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.0.00.0.0.00.00.00.00.000;02;0201;-1.050,00;-2.477,79;-8.355,73;-20.622,41;-25.385,78;-61.263,04;-1.125,99;-15.474,40;0,00;0,00;0,00;0,00;-176,56;-20.082,54;-67.335,74;0,00;0,00;-0,03;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.3.00.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;-1.643,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.3.03.0.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;-1.643,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.3.03.1.0.00.00.00.00.000;02;0201;0,00;0,00;0,00;-1.643,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.3.03.1.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;-1.643,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.3.03.1.1.02.00.00.00.000;02;0201;0,00;0,00;0,00;-1.643,36;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.3.03.1.1.02.01.00.00.000;02;0201;0,00;0,00;0,00;-986,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;108;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.3.03.1.1.02.02.00.00.000;02;0201;0,00;0,00;0,00;-410,85;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;108;0020;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.3.03.1.1.02.03.00.00.000;02;0201;0,00;0,00;0,00;-246,51;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;108;0040;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.00.0.0.00.00.00.00.000;02;0201;-1.050,00;-2.477,79;-8.355,73;-18.979,05;-25.385,78;-61.263,04;-1.125,99;-15.474,40;0,00;0,00;0,00;0,00;-176,56;-20.082,54;-67.335,74;0,00;0,00;-0,03;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.0.0.00.00.00.00.000;02;0201;-1.050,00;-2.477,79;-8.331,19;-18.979,05;-25.385,78;-61.263,04;-1.125,99;-15.442,16;0,00;0,00;0,00;0,00;-176,56;-20.082,54;-67.335,74;0,00;0,00;-0,03;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.0.00.00.00.00.000;02;0201;0,00;-2.477,79;-831,19;-18.979,05;-25.385,78;-61.263,04;-861,09;-10.942,16;0,00;0,00;0,00;0,00;-176,56;-20.082,54;-67.335,74;0,00;0,00;-0,03;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.1.00.00.00.00.000;02;0201;0,00;0,00;0,00;-13.537,76;-21.752,01;-58.093,74;0,00;0,00;0,00;0,00;0,00;0,00;-176,56;-20.082,54;-67.335,74;0,00;0,00;-0,03;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;-8.122,66;-13.051,16;-34.856,22;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;101;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.1.01.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-105,93;-12.049,35;-40.401,62;0,00;0,00;-0,01;103;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.1.02.00.00.00.000;02;0201;0,00;0,00;0,00;-3.384,45;-5.438,04;-14.523,45;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;101;0020;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.1.02.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-44,15;-5.020,79;-16.833,77;0,00;0,00;-0,01;103;0020;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.1.03.00.00.00.000;02;0201;0,00;0,00;0,00;-2.030,65;-3.262,81;-8.714,07;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;101;0040;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.1.03.00.00.00.000;02;0201;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;-26,48;-3.012,40;-10.100,35;0,00;0,00;-0,01;103;0040;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.4.00.00.00.00.000;02;0201;0,00;-2.477,79;-831,19;-5.441,29;-3.633,77;-3.169,30;-861,09;-10.942,16;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.4.01.00.00.00.000;02;0201;0,00;-2.477,79;-831,19;-1.941,18;-2.180,24;-1.901,57;-516,65;-6.565,26;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;103;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.4.02.00.00.00.000;02;0201;0,00;0,00;0,00;-2.187,57;-908,46;-792,33;-215,28;-2.735,57;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;103;0020;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.1.4.03.00.00.00.000;02;0201;0,00;0,00;0,00;-1.312,54;-545,07;-475,40;-129,16;-1.641,33;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;103;0040;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.4.0.00.00.00.00.000;02;0201;-1.050,00;0,00;-7.500,00;0,00;0,00;0,00;-264,90;-4.500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.4.1.00.00.00.00.000;02;0201;-1.050,00;0,00;-7.500,00;0,00;0,00;0,00;-264,90;-4.500,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.4.1.01.00.00.00.000;02;0201;-1.050,00;0,00;-7.500,00;3.420,00;0,00;0,00;-158,93;-2.700,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;109;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.4.1.02.00.00.00.000;02;0201;0,00;0,00;0,00;-2.137,50;0,00;0,00;-66,23;-1.125,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;109;0020;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.01.4.1.03.00.00.00.000;02;0201;0,00;0,00;0,00;-1.282,50;0,00;0,00;-39,74;-675,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;109;0040;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.02.0.0.00.00.00.00.000;02;0201;0,00;0,00;-24,54;0,00;0,00;0,00;0,00;-32,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.02.3.0.00.00.00.00.000;02;0201;0,00;0,00;-24,54;0,00;0,00;0,00;0,00;-32,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.02.3.4.00.00.00.00.000;02;0201;0,00;0,00;-24,54;0,00;0,00;0,00;0,00;-32,24;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;000;0000;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.02.3.4.01.00.00.00.000;02;0201;0,00;0,00;-24,54;9,82;0,00;0,00;0,00;-19,34;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;103;0001;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
9.1.1.1.8.02.3.4.02.00.00.00.000;02;0201;0,00;0,00;0,00;-6,14;0,00;0,00;0,00;-8,06;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;0,00;103;0020;0000;2021-01-01;2021-12-31;2022-01-24;87612826000190;"PREFEITURA MUNICIPAL INDEPENDENCIA";"C:/Users/Everton/OneDrive/Prefeitura\2021\PAD\2021-12\pm\MES12\RECEITA.TXT"
